target_id,modality,feature,effect_size,q_value,n_target,n_rest
5V_CORE06,ct,wavelet-HLH_glcm_JointAverage,0.53629761,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glcm_JointEnergy,-1.22424039,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glcm_JointEntropy,1.46951959,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glcm_MCC,0.89169813,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glcm_MaximumProbability,-1.04903157,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glcm_SumAverage,0.53629761,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glcm_SumEntropy,1.46476858,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glcm_SumSquares,1.72593359,1.0,5,64
5V_CORE06,ct,wavelet-HLH_gldm_DependenceEntropy,1.16376854,1.0,5,64
5V_CORE06,ct,wavelet-HLH_gldm_DependenceNonUniformity,-0.20461257,1.0,5,64
5V_CORE06,ct,wavelet-HLH_gldm_DependenceNonUniformityNormalized,-0.69707894,1.0,5,64
5V_CORE06,ct,wavelet-HLH_gldm_DependenceVariance,0.58055734,1.0,5,64
5V_CORE06,ct,wavelet-HLH_gldm_GrayLevelNonUniformity,-0.15451483,1.0,5,64
5V_CORE06,ct,wavelet-HLH_gldm_GrayLevelVariance,1.72421612,1.0,5,64
5V_CORE06,ct,wavelet-HLH_gldm_HighGrayLevelEmphasis,0.77478292,1.0,5,64
5V_CORE06,ct,wavelet-HLH_gldm_LargeDependenceEmphasis,-0.55785903,1.0,5,64
5V_CORE06,ct,wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.06655153,1.0,5,64
5V_CORE06,ct,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.14936833,1.0,5,64
5V_CORE06,ct,wavelet-HLH_gldm_LowGrayLevelEmphasis,0.05355845,1.0,5,64
5V_CORE06,ct,wavelet-HLH_gldm_SmallDependenceEmphasis,1.36944912,1.0,5,64
5V_CORE06,ct,wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,1.51942443,1.0,5,64
5V_CORE06,ct,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.27367573,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glrlm_GrayLevelNonUniformity,-0.15471472,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,-1.47454501,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glrlm_GrayLevelVariance,1.67743811,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.77860495,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glrlm_LongRunEmphasis,0.2596721,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,0.26339773,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.36802661,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.05745887,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glrlm_RunEntropy,1.39948782,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glrlm_RunLengthNonUniformity,-0.0805782,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,0.97572462,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glrlm_RunPercentage,0.83946494,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glrlm_RunVariance,0.05470076,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glrlm_ShortRunEmphasis,0.62762039,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.98412744,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,-0.01116521,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glszm_GrayLevelNonUniformity,0.90659479,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.10483735,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glszm_GrayLevelVariance,0.78674091,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,0.81487941,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glszm_LargeAreaEmphasis,-0.23677414,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,-0.30587087,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,-0.18455273,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,-0.50876548,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glszm_SizeZoneNonUniformity,1.40093828,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,-0.41467203,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glszm_SmallAreaEmphasis,-0.33142514,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.74699658,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,-1.05263566,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glszm_ZoneEntropy,0.59963088,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glszm_ZonePercentage,1.15393425,1.0,5,64
5V_CORE06,ct,wavelet-HLH_glszm_ZoneVariance,-0.23350886,1.0,5,64
5V_CORE06,ct,wavelet-HLH_ngtdm_Busyness,0.00299399,1.0,5,64
5V_CORE06,ct,wavelet-HLH_ngtdm_Coarseness,-0.37168309,1.0,5,64
5V_CORE06,ct,wavelet-HLH_ngtdm_Complexity,1.18683996,1.0,5,64
5V_CORE06,ct,wavelet-HLH_ngtdm_Contrast,0.21648083,1.0,5,64
5V_CORE06,ct,wavelet-HLH_ngtdm_Strength,0.12588273,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_10Percentile,-0.4108564,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_90Percentile,0.32665819,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_Energy,-0.12316243,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_Entropy,0.30179703,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_InterquartileRange,0.35034223,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_Kurtosis,0.21380675,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_Maximum,0.14670203,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_Mean,-0.66023435,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_MeanAbsoluteDeviation,0.37916099,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_Median,-0.56547698,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_Minimum,-0.10571003,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_Range,0.13376743,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation,0.358842,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_RootMeanSquared,0.40312308,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_Skewness,-0.42044484,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_TotalEnergy,-0.12316243,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_Uniformity,-0.21203542,1.0,5,64
5V_CORE06,ct,wavelet-HLL_firstorder_Variance,0.49619729,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_Autocorrelation,0.07113104,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_ClusterProminence,0.54428823,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_ClusterShade,-0.57704123,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_ClusterTendency,0.50085436,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_Contrast,0.45893683,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_Correlation,0.16701135,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_DifferenceAverage,0.3405253,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_DifferenceEntropy,0.27337535,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_DifferenceVariance,0.44996172,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_Id,-0.22503165,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_Idm,-0.23628589,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_Idmn,0.07867369,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_Idn,0.00954694,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_Imc1,-0.37660319,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_Imc2,0.44904811,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_InverseVariance,-0.99562521,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_JointAverage,0.140933,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_JointEnergy,-0.10721655,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_JointEntropy,0.27816068,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_MCC,0.34866408,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_MaximumProbability,-0.14791399,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_SumAverage,0.140933,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_SumEntropy,0.28446281,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glcm_SumSquares,0.48669754,1.0,5,64
5V_CORE06,ct,wavelet-HLL_gldm_DependenceEntropy,0.38318067,1.0,5,64
5V_CORE06,ct,wavelet-HLL_gldm_DependenceNonUniformity,-0.15897383,1.0,5,64
5V_CORE06,ct,wavelet-HLL_gldm_DependenceNonUniformityNormalized,0.33401379,1.0,5,64
5V_CORE06,ct,wavelet-HLL_gldm_DependenceVariance,-0.00050895,1.0,5,64
5V_CORE06,ct,wavelet-HLL_gldm_GrayLevelNonUniformity,-0.10883715,1.0,5,64
5V_CORE06,ct,wavelet-HLL_gldm_GrayLevelVariance,0.49027549,1.0,5,64
5V_CORE06,ct,wavelet-HLL_gldm_HighGrayLevelEmphasis,0.07679846,1.0,5,64
5V_CORE06,ct,wavelet-HLL_gldm_LargeDependenceEmphasis,-0.01442846,1.0,5,64
5V_CORE06,ct,wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,-0.04471815,1.0,5,64
5V_CORE06,ct,wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,-0.19585894,1.0,5,64
5V_CORE06,ct,wavelet-HLL_gldm_LowGrayLevelEmphasis,-0.3185193,1.0,5,64
5V_CORE06,ct,wavelet-HLL_gldm_SmallDependenceEmphasis,0.26400805,1.0,5,64
5V_CORE06,ct,wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.38344459,1.0,5,64
5V_CORE06,ct,wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,-0.35034928,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glrlm_GrayLevelNonUniformity,-0.13255026,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,-0.22904962,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glrlm_GrayLevelVariance,0.48991479,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.07692404,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glrlm_LongRunEmphasis,0.14328981,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.12160594,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,-0.123709,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,-0.32144561,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glrlm_RunEntropy,0.79394337,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glrlm_RunLengthNonUniformity,-0.17296346,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,0.11901227,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glrlm_RunPercentage,0.08081802,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glrlm_RunVariance,0.18180353,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glrlm_ShortRunEmphasis,0.04801601,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,0.10850459,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,-0.35863601,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glszm_GrayLevelNonUniformity,-0.09893438,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,-0.00919076,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glszm_GrayLevelVariance,0.41765108,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glszm_HighGrayLevelZoneEmphasis,0.0906059,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glszm_LargeAreaEmphasis,-0.12634959,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis,-0.16467481,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,-0.15517382,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,-0.36815916,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glszm_SizeZoneNonUniformity,-0.12857248,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.02089081,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glszm_SmallAreaEmphasis,-0.0782024,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0.1365263,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,-0.52777715,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glszm_ZoneEntropy,0.30374798,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glszm_ZonePercentage,0.19153846,1.0,5,64
5V_CORE06,ct,wavelet-HLL_glszm_ZoneVariance,-0.12635267,1.0,5,64
5V_CORE06,ct,wavelet-HLL_ngtdm_Busyness,-0.07395433,1.0,5,64
5V_CORE06,ct,wavelet-HLL_ngtdm_Coarseness,-0.39331155,1.0,5,64
5V_CORE06,ct,wavelet-HLL_ngtdm_Complexity,0.09906641,1.0,5,64
5V_CORE06,ct,wavelet-HLL_ngtdm_Contrast,0.21350495,1.0,5,64
5V_CORE06,ct,wavelet-HLL_ngtdm_Strength,-0.39622472,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_10Percentile,-0.79607508,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_90Percentile,0.79378366,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_Energy,0.84770857,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_Entropy,1.22344207,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_InterquartileRange,0.79952361,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_Kurtosis,0.14850304,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_Maximum,0.64665931,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_Mean,0.37378274,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_MeanAbsoluteDeviation,0.7894215,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_Median,1.15515059,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_Minimum,-0.73687056,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_Range,0.69540828,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,0.80053835,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_RootMeanSquared,0.7806903,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_Skewness,0.14466569,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_TotalEnergy,0.84770857,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_Uniformity,-1.21338234,1.0,5,64
5V_CORE06,ct,wavelet-LHH_firstorder_Variance,1.4977596,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_Autocorrelation,1.32268773,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_ClusterProminence,1.79695584,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_ClusterShade,-0.99225136,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_ClusterTendency,1.69329223,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_Contrast,1.64861619,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_Correlation,0.33452484,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_DifferenceAverage,1.4416506,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_DifferenceEntropy,1.10061625,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_DifferenceVariance,1.61351567,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_Id,-1.1606762,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_Idm,-1.20973802,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_Idmn,-0.33343035,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_Idn,-0.34457152,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_Imc1,-0.30430683,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_Imc2,0.60628412,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_InverseVariance,-1.52399216,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_JointAverage,0.78764176,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_JointEnergy,-0.8629339,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_JointEntropy,1.18970069,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_MCC,0.60603849,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_MaximumProbability,-0.93190459,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_SumAverage,0.78764176,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_SumEntropy,1.19740394,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glcm_SumSquares,1.67076188,1.0,5,64
5V_CORE06,ct,wavelet-LHH_gldm_DependenceEntropy,1.36559124,1.0,5,64
5V_CORE06,ct,wavelet-LHH_gldm_DependenceNonUniformity,-0.183856,1.0,5,64
5V_CORE06,ct,wavelet-LHH_gldm_DependenceNonUniformityNormalized,-0.06143809,1.0,5,64
5V_CORE06,ct,wavelet-LHH_gldm_DependenceVariance,-0.07600436,1.0,5,64
5V_CORE06,ct,wavelet-LHH_gldm_GrayLevelNonUniformity,-0.15616027,1.0,5,64
5V_CORE06,ct,wavelet-LHH_gldm_GrayLevelVariance,1.66964489,1.0,5,64
5V_CORE06,ct,wavelet-LHH_gldm_HighGrayLevelEmphasis,1.33382486,1.0,5,64
5V_CORE06,ct,wavelet-LHH_gldm_LargeDependenceEmphasis,-0.50837994,1.0,5,64
5V_CORE06,ct,wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.15243546,1.0,5,64
5V_CORE06,ct,wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.34691217,1.0,5,64
5V_CORE06,ct,wavelet-LHH_gldm_LowGrayLevelEmphasis,0.27005039,1.0,5,64
5V_CORE06,ct,wavelet-LHH_gldm_SmallDependenceEmphasis,1.22112667,1.0,5,64
5V_CORE06,ct,wavelet-LHH_gldm_SmallDependenceHighGrayLevelEmphasis,1.7309011,1.0,5,64
5V_CORE06,ct,wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,-0.10799905,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glrlm_GrayLevelNonUniformity,-0.1580796,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,-1.01913051,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glrlm_GrayLevelVariance,1.61035645,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glrlm_HighGrayLevelRunEmphasis,1.33252688,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glrlm_LongRunEmphasis,0.20780459,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,0.61097206,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.46621147,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.27201915,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glrlm_RunEntropy,1.47240181,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glrlm_RunLengthNonUniformity,-0.08085793,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,0.92489443,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glrlm_RunPercentage,0.77029275,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glrlm_RunVariance,-0.00752065,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glrlm_ShortRunEmphasis,0.52931985,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,1.4667461,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.20680576,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glszm_GrayLevelNonUniformity,-0.10816337,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.01542369,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glszm_GrayLevelVariance,0.892815,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,1.27988111,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glszm_LargeAreaEmphasis,-0.1196346,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,-0.14913307,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis,-0.06456513,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,0.05944697,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glszm_SizeZoneNonUniformity,0.38959132,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,-0.31753193,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glszm_SmallAreaEmphasis,-0.55798995,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glszm_SmallAreaHighGrayLevelEmphasis,1.24713828,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,-0.55987542,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glszm_ZoneEntropy,0.45727642,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glszm_ZonePercentage,1.05338363,1.0,5,64
5V_CORE06,ct,wavelet-LHH_glszm_ZoneVariance,-0.13899202,1.0,5,64
5V_CORE06,ct,wavelet-LHH_ngtdm_Busyness,0.13060971,1.0,5,64
5V_CORE06,ct,wavelet-LHH_ngtdm_Coarseness,-0.35743877,1.0,5,64
5V_CORE06,ct,wavelet-LHH_ngtdm_Complexity,1.6539852,1.0,5,64
5V_CORE06,ct,wavelet-LHH_ngtdm_Contrast,0.42180233,1.0,5,64
5V_CORE06,ct,wavelet-LHH_ngtdm_Strength,1.024583,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_10Percentile,-0.07910643,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_90Percentile,0.06943893,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_Energy,-0.224802,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_Entropy,-0.04039735,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_InterquartileRange,0.0788068,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_Kurtosis,-0.05098259,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_Maximum,0.03563886,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_Mean,-0.09567042,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_MeanAbsoluteDeviation,0.07429641,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_Median,0.00887446,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_Minimum,-0.03725174,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_Range,0.03722536,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,0.07783793,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_RootMeanSquared,0.07274278,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_Skewness,-0.30351917,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_TotalEnergy,-0.224802,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_Uniformity,0.16046133,1.0,5,64
5V_CORE06,ct,wavelet-LHL_firstorder_Variance,0.1786597,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_Autocorrelation,0.05358592,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_ClusterProminence,0.31434798,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_ClusterShade,-0.21147542,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_ClusterTendency,0.24676893,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_Contrast,0.11105057,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_Correlation,0.40376144,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_DifferenceAverage,0.03273827,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_DifferenceEntropy,-0.04967056,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_DifferenceVariance,0.0988776,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_Id,0.08598182,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_Idm,0.08485534,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_Idmn,0.17275149,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_Idn,0.14874408,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_Imc1,0.14871725,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_Imc2,-0.61693017,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_InverseVariance,-0.21221274,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_JointAverage,-0.01049909,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_JointEnergy,0.26356765,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_JointEntropy,-0.02681109,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_MCC,-0.68196294,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_MaximumProbability,0.18339537,1.0,5,64
5V_CORE06,ct,wavelet-LHL_glcm_SumAverage,-0.01049909,1.0,5,64
